salary,rent,groceries,transportation,healthcare,food,shopping,personal_care,education,electricity,water,insurance,loan_emi,loan_interest,loan_term_years,smoke,dine_out_per_week,monthly_savings
6414,2377,359,372,113,130,56,199,442,172,98,397,820,7.5737710176290785,15,0,2,851.4618163687886
4448,2373,324,318,177,207,105,60,147,73,14,250,303,4.334852345858176,15,0,0,66.96601971254704
3570,1289,459,385,272,381,241,140,400,181,15,174,985,7.16785696565079,11,0,1,0.0
5904,1052,475,348,86,208,71,126,388,56,24,305,340,0.6336476245092515,25,1,2,2352.1131932922794
8096,1343,412,171,255,489,368,188,177,153,48,243,806,3.6464950843813506,11,0,3,3494.3426063510437
8301,1158,672,392,175,128,129,28,108,144,89,138,963,7.256412536627787,6,0,0,4175.539376683216
5505,1518,769,488,119,116,333,193,433,152,48,409,228,8.459846228658265,19,0,0,649.1521484891833
3917,2453,630,297,184,269,152,163,327,136,97,480,48,4.167422205952933,4,1,1,0.0
4874,1690,279,179,153,465,266,143,346,152,30,213,703,5.511525330904772,15,0,2,300.4135759290859
7928,1250,427,484,201,274,191,132,204,197,22,203,694,9.659775864063487,1,0,3,3633.1721559961925
9982,2796,294,236,163,173,134,140,101,146,38,254,106,4.549602510750724,15,0,2,5446.7192895666485
9336,1274,623,312,245,339,126,66,475,89,14,273,195,2.3577300119638855,22,0,2,5339.827246001117
4678,1880,715,426,104,195,307,175,471,54,76,401,305,0.2064642538160355,12,1,2,0.0
3615,1191,364,206,170,101,356,47,369,59,30,119,918,9.21876180749719,8,0,1,0.0
7501,1218,625,306,266,301,277,94,263,122,18,446,183,0.5434767244867644,6,1,5,3332.0273870222386
4749,733,241,251,172,136,127,113,134,81,76,441,264,2.386455217406703,3,1,5,1662.2328410095402
6825,2571,602,232,52,190,211,158,163,134,53,387,359,8.565770947653993,28,0,1,1621.821103473841
9864,1904,615,265,141,332,131,48,205,163,71,387,663,9.393229209536614,7,1,1,4995.888772448523
7188,1505,499,279,200,246,265,76,343,75,76,218,119,6.655277808276462,10,1,6,3299.743086178937
5477,1869,254,220,213,396,100,93,452,186,71,276,28,2.5869717084798105,10,1,6,1275.3596111281356
7749,1901,535,273,234,499,213,138,108,104,71,402,518,2.681756124219535,14,0,2,2784.961120797085
6505,2564,629,430,168,352,300,78,304,185,69,139,401,5.054285864025019,13,0,2,967.6182774401609
6475,2792,533,167,225,470,262,54,142,165,58,104,449,9.341276061063798,21,1,3,1041.9815749363918
7529,1216,605,286,190,311,260,199,365,105,48,203,795,9.468148206865841,5,1,6,2908.193402488146
4135,2062,229,237,110,163,212,55,284,92,50,364,554,4.305916422901993,18,0,6,0.0
7000,2211,734,453,263,104,368,96,132,124,59,245,680,3.2115354483077807,12,0,0,1430.4424071001636
3374,1725,716,487,266,245,134,77,492,105,26,331,830,3.870375767824874,11,0,6,0.0
8162,1771,774,407,296,171,52,21,153,195,62,100,540,2.335938437221985,26,1,0,3800.8066550109493
3206,2665,420,429,284,496,54,47,331,80,64,340,684,1.7205767937038596,1,1,2,0.0
7875,508,793,337,201,204,284,89,368,57,87,477,784,6.838905613997138,18,1,0,3612.8779059109115
4319,1097,693,117,220,429,324,82,251,149,84,233,606,2.5984471592844716,10,0,2,53.04192764836151
4141,522,452,175,150,135,339,199,161,196,65,305,400,8.301244698398934,27,0,4,980.478700108826
7627,2490,763,250,165,246,69,79,267,199,10,315,158,2.4729856271424078,6,1,0,2671.871594116763
9309,2787,520,207,82,355,378,109,483,115,74,308,854,5.5014468774852885,2,0,1,2947.6822307020316
5690,2108,238,252,127,327,244,183,414,188,73,180,905,7.101780327682898,22,1,5,216.5352396752976
6255,2574,664,415,73,448,198,123,411,82,61,335,453,6.52664873760921,2,1,1,508.08177849973754
3089,1604,610,136,199,464,165,135,163,102,24,120,869,1.1336745716710006,19,1,1,0.0
8213,2746,611,432,101,378,53,62,159,172,11,467,887,2.7485782475443665,10,1,4,2204.750609982276
7108,591,691,245,292,212,71,186,378,88,21,390,494,0.16534798556022245,20,0,1,3624.2856848153733
6020,1350,637,225,150,110,376,152,254,147,54,285,410,5.903246068560527,1,1,4,1816.1483110654694
4857,2482,678,384,165,293,239,197,207,99,66,477,842,6.161802554462924,20,0,2,0.0
3804,1607,271,207,172,323,61,35,416,77,51,404,403,4.756868992198947,26,1,6,0.0
3944,799,781,385,264,349,238,71,399,63,11,325,301,6.340853388202866,9,1,3,0.0
5789,2843,419,339,55,488,366,90,156,101,96,304,580,8.512843633713892,21,1,4,0.0
8953,1977,203,474,196,348,76,22,142,171,71,241,671,2.5448924419321575,24,1,1,4237.070188977016
6875,1804,489,201,125,450,389,108,417,141,43,167,68,5.382517313758852,25,1,6,2509.402112056915
4610,1500,579,319,139,368,191,157,448,79,26,481,957,1.3520358962829493,3,1,6,0.0
5923,1582,554,106,206,441,56,70,211,170,50,233,725,2.3473798467678653,25,0,1,1516.1764470198132
9055,1865,279,315,172,390,59,179,474,115,87,451,448,3.04853594536279,15,0,4,4180.300944550894
6882,2889,265,268,113,182,228,152,429,150,84,122,893,7.118876905319698,15,0,0,1117.998193910278
6221,2609,335,173,191,128,52,137,494,126,93,332,403,1.4697771780317381,4,1,1,1233.689476472206
9803,1275,598,392,130,438,152,190,322,88,80,113,562,6.963125840834304,19,1,0,5483.609435042579
8148,1952,546,126,207,179,349,159,294,77,74,441,334,0.936490074374905,20,0,0,3477.0258747731164
7391,2181,258,376,120,194,103,178,280,133,24,308,253,6.79685111898475,28,1,3,3143.2308800212195
8021,2251,718,142,198,499,211,169,270,112,47,459,330,7.8295727870826965,0,1,3,2419.395697922092
7735,2803,436,406,114,358,279,78,459,152,82,406,543,9.019720938530646,26,1,6,1613.7614145060795
5387,2351,278,192,162,221,394,71,356,104,74,472,954,8.300077019660057,23,0,5,0.0
7723,2397,757,170,151,223,260,66,148,195,18,357,950,6.394848131928129,8,1,3,2020.1285231572542
9582,2229,314,368,53,122,330,124,147,161,51,276,731,7.876463044602509,2,1,5,4462.946344126512
8263,1827,661,208,223,492,119,68,326,130,75,362,283,7.188300554296564,29,1,2,3478.671631238349
3941,1114,325,280,185,315,350,75,306,80,95,326,144,4.7329285873036975,12,1,6,276.4700497299628
7925,744,772,314,195,388,117,50,325,186,98,199,673,7.868766888180158,25,1,5,3903.418063085236
8866,1256,699,213,293,191,331,89,280,84,60,277,955,0.05337158551444565,2,0,4,4388.888843001074
5566,1323,301,284,109,123,331,95,110,54,87,241,826,8.042906373401228,8,1,0,1562.9605858077953
3975,2346,373,224,94,206,203,190,492,166,89,119,699,9.240875609301296,27,1,5,0.0
3954,1935,651,204,121,405,273,100,416,56,28,319,727,9.13677390859155,8,0,1,0.0
4262,1740,291,336,144,151,397,93,220,155,40,496,193,9.985599400404064,12,1,2,5.805617775931834
8047,1015,584,240,80,298,238,128,187,169,75,412,955,2.7880647032044523,22,1,6,3731.957590520077
3943,973,404,392,205,393,90,24,200,91,41,348,90,1.3680780832715589,20,0,3,717.379052295957
5202,535,562,257,169,399,222,23,198,106,84,276,895,4.92549519299606,16,1,4,1591.3057544716553
8300,1910,697,495,289,444,287,162,121,132,17,335,264,3.4250996047086026,8,0,6,3199.9462095178565
9231,2292,736,373,113,481,319,149,203,173,78,232,563,4.57271387456608,11,1,6,3326.3523953197
6327,2234,433,477,214,155,214,196,170,112,41,452,338,3.628589404690593,5,0,2,1471.9527522055046
8630,1329,215,440,116,293,179,75,385,67,56,414,163,8.55049818395747,2,1,6,4740.858957304516
8192,1592,340,216,158,144,54,155,415,166,79,108,568,5.426704305914587,20,0,5,4356.829147733931
7274,2913,619,473,256,484,179,35,154,139,17,152,374,7.929015872525299,10,0,1,1535.910380331421
5259,1685,655,161,117,442,225,43,226,69,43,190,476,2.9809638716636555,28,1,2,932.5228889748703
4828,2262,499,123,84,338,71,74,138,51,13,370,522,3.9469465786562785,12,0,6,437.3794062000859
4257,1444,538,159,147,471,90,88,492,113,45,325,31,2.8638047628960486,24,0,0,348.327638674762
3464,2011,502,461,85,331,202,79,484,79,53,437,730,9.71458775096593,13,1,3,0.0
8870,930,791,415,234,419,95,178,486,199,34,359,691,4.45419433571924,14,1,2,4041.4062562186655
6294,2522,275,364,247,338,399,39,238,155,35,417,124,4.097348872400238,14,1,6,1057.41114099173
9774,1358,515,279,181,491,58,73,231,168,42,336,806,8.398528019194467,16,0,0,5115.656851853653
9968,729,699,331,98,235,150,156,335,83,18,312,471,7.570829614115926,13,1,6,6541.862166303645
4230,2917,274,242,271,384,96,181,260,174,56,309,858,9.203455692636535,15,0,2,0.0
5654,677,565,432,216,112,379,99,144,175,81,407,63,7.543406852265768,9,0,1,2281.4905812010893
3884,1933,745,344,67,484,256,163,264,106,26,263,282,3.470533865584903,16,0,3,0.0
6805,2113,595,180,109,128,290,89,439,64,24,198,935,3.0181460833008353,25,0,3,1773.6939603738047
9509,2263,430,225,135,277,52,153,325,88,51,285,95,6.845679402471834,15,1,2,5206.774821642739
9419,2274,227,236,187,392,313,54,248,77,63,170,108,1.2964618564878172,13,1,4,5160.248312949656
9523,1474,674,155,162,356,85,124,413,61,22,325,363,0.8882020018386116,12,1,1,5427.5419421852375
8428,581,494,312,270,207,348,150,406,59,59,293,853,7.944501357828548,3,1,1,4511.507886370402
8750,1345,626,193,72,168,292,40,426,149,53,435,122,6.35904100518386,21,1,1,5002.278419703634
8040,1716,290,482,117,472,287,154,243,56,12,409,762,2.188676298927017,2,1,4,3118.0597842063626
6856,1117,314,391,108,275,368,97,323,130,62,351,944,6.694993930594052,2,0,4,2238.116003008563
6135,2763,358,227,260,282,268,177,277,69,65,257,745,3.0947279458446255,14,1,1,337.500631710022
9953,2837,457,316,139,341,250,41,430,96,63,130,735,2.8414741302321547,3,1,3,4161.50636143565
3924,944,572,298,56,293,76,161,275,77,66,107,378,2.734217458273822,15,0,0,639.7484363486373
9034,1422,289,119,62,466,138,108,128,67,21,198,122,5.0676948346390525,27,1,2,5945.028420460881
7589,692,497,154,180,418,318,86,397,106,68,437,175,9.41353930629556,29,0,2,4034.3505708754888
4546,2162,230,345,217,121,356,152,197,158,74,327,354,9.484266449678664,0,0,4,0.0
9065,788,557,350,60,449,373,134,286,86,46,285,885,5.463865119210626,4,0,1,4790.821256265384
4094,1667,669,159,257,110,173,78,475,185,29,184,704,8.685295001409667,7,0,1,0.0
5411,1930,327,262,261,384,330,156,429,153,81,359,116,5.052270857929065,29,0,3,420.88674404367634
5617,2334,469,301,100,461,304,195,323,154,46,195,289,4.920630782041932,5,1,6,487.2978829599532
8921,2470,697,326,264,358,51,121,207,149,40,179,768,0.381765538271982,2,1,2,3193.4739243073677
3762,1395,612,228,200,272,378,56,183,93,34,373,553,7.4509857984614,19,1,1,0.0
5323,1419,408,144,81,304,172,87,479,114,59,377,827,6.3723458019214245,4,0,2,895.8204981022286
7145,2534,505,296,218,347,285,167,357,196,58,382,994,3.6714767838886697,13,0,5,733.0960337460428
5775,2052,390,265,91,358,126,104,235,98,17,175,348,1.469755796961708,10,0,2,1545.5209312719344
8001,2200,556,346,296,429,127,197,213,116,44,131,145,9.903831981696216,4,0,1,3315.930635496592
7659,2560,656,325,215,369,381,43,396,140,22,395,197,8.167188121929636,1,0,2,1872.9273662902901
7878,2225,648,379,244,180,212,143,227,95,30,457,645,6.272608223863051,18,0,2,2317.2895035487236
9628,2887,267,359,293,420,199,145,188,119,82,335,218,0.1662634789964057,25,0,3,4151.5431268327475
6155,2397,666,446,249,498,97,68,238,140,33,331,166,8.697735010892492,15,1,4,762.4767554734219
6970,2299,559,296,151,287,163,155,123,158,57,429,310,6.098043163626964,29,0,4,2012.9230599269943
5040,811,586,206,170,472,113,94,134,154,42,263,884,1.5800690903067371,7,0,3,1152.505800565292
8927,1627,327,368,281,485,199,129,232,96,10,365,658,8.141191951010795,28,0,1,4088.094783271881
3583,838,684,331,127,437,122,25,498,174,81,470,677,6.03577161559525,16,0,2,0.0
8415,2847,443,200,121,330,96,59,205,132,12,230,386,5.308193165670537,19,1,5,3209.0604213781135
7331,858,218,259,252,127,345,100,369,79,23,175,884,1.3995418159174966,1,1,6,3695.104782487182
5103,2716,595,194,155,449,230,128,373,153,23,323,626,2.547236140672111,8,1,5,0.0
4942,1672,428,306,299,422,308,164,203,172,58,162,613,6.904719852272714,26,1,5,112.3560022106504
7455,1267,567,412,168,102,144,70,273,139,42,470,275,3.501394413969386,11,0,1,3520.0540849256363
9026,2589,257,334,219,336,150,21,324,159,13,449,120,3.4654828583826216,12,0,6,3916.48295715168
3109,701,480,426,220,280,132,177,167,150,47,493,65,1.8026672775439034,14,0,5,0.0
3191,2192,756,253,82,103,131,179,156,110,34,248,838,2.0582085950798756,22,1,5,0.0
3903,963,301,199,128,499,170,69,139,177,56,119,132,6.742805936897854,21,0,0,896.2383509472814
8212,948,247,337,214,447,52,163,312,115,22,114,792,9.2184264288685,19,0,2,4546.043615021301
3861,1412,761,206,127,171,62,102,272,62,48,450,233,0.5431000019868193,0,0,0,0.0
9711,1297,792,445,168,281,213,64,499,109,34,235,52,4.9238236981377135,24,0,3,5456.3041020801475
4083,1293,258,463,267,203,154,199,211,156,82,377,204,9.561590275451623,2,1,0,153.11526942885763
3649,936,360,229,106,371,394,194,417,156,52,209,907,5.352484917872759,28,0,4,0.0
7134,2416,302,398,241,386,397,52,378,58,47,215,580,4.233344011495027,18,0,5,1602.0523093745346
6611,2273,611,142,241,186,215,147,315,198,44,431,907,2.903738034103106,21,1,5,885.5856409483831
3636,1030,382,162,237,485,124,117,300,157,64,372,977,7.544749056369931,28,0,2,0.0
4036,1064,616,172,101,172,109,171,182,114,59,461,66,8.952359595655022,29,1,2,805.6741950375327
7131,2120,315,285,121,190,282,54,318,118,87,111,309,9.898458832044374,21,0,6,2730.7995084318836
5148,1796,598,216,290,272,122,104,203,61,43,224,899,3.088271696759861,10,0,3,157.92208698429715
6865,712,636,403,117,409,327,107,150,198,34,194,234,1.2722431927859301,19,0,2,3604.7226184050896
6157,1448,517,104,149,286,198,120,356,110,51,480,18,7.236376700124988,20,0,3,2397.1756347136425
6587,1627,449,175,131,335,172,79,176,161,60,418,852,8.308394546785262,20,1,2,1861.7035875877077
6294,691,646,390,204,261,338,48,103,88,46,427,984,8.728843183683452,12,0,0,1967.5706416553069
8457,1903,696,448,108,172,53,37,410,71,75,353,578,6.041888709400524,10,0,6,3605.736923352434
9079,2490,542,499,68,324,286,67,188,139,94,147,902,9.60332558042176,21,0,2,3245.4067273464902
7261,1604,626,182,52,483,257,30,237,132,43,309,136,1.1209114486833738,18,0,3,3252.9158806509095
5430,1204,439,159,250,329,221,150,349,106,92,343,771,3.079667393062635,13,0,5,1050.8847322097238
4879,1048,258,206,88,353,256,189,462,90,47,126,182,2.9969884864474174,10,0,5,1588.027249258105
6966,2361,726,216,115,261,199,165,129,164,40,461,250,3.9880294814162456,8,1,0,1888.9611901473597
9933,653,402,406,122,454,273,35,497,184,35,216,22,7.508824251298288,6,1,5,6768.129075025263
6713,2165,665,482,233,349,108,60,323,138,85,162,330,0.20232346612005236,3,1,5,1583.9644777930475
7126,1070,495,446,183,298,342,62,257,82,35,297,978,0.17360664469581732,2,1,3,2589.0967271931395
7106,2284,486,181,279,339,200,190,104,52,72,255,832,1.3725370986269125,11,1,5,1739.3118075900254
5011,2787,272,414,77,336,210,110,370,88,57,225,771,1.857551014771125,9,0,4,0.0
6373,2921,722,419,225,175,162,50,147,145,88,256,520,9.891607856098801,6,1,0,449.64340193401074
5143,1304,536,460,147,441,281,47,452,72,19,206,41,2.579394003273258,26,1,4,1228.1086306601017
5500,1298,517,240,142,394,235,70,303,95,45,401,582,4.57475986660464,4,0,5,1300.8326854211082
9335,1110,402,321,225,496,288,46,380,55,49,186,921,0.28997078000329135,28,1,5,4655.851240826552
7581,2306,430,169,244,144,296,28,374,120,35,412,20,9.304835739040552,15,1,3,3086.6298662048184
4289,642,762,486,231,442,189,140,158,105,18,327,111,0.47104082951947346,17,0,4,532.8044423428993
4447,771,256,111,175,278,161,143,280,70,62,109,378,9.023214957971252,21,0,2,1586.7954443894569
6199,2055,619,396,65,321,244,185,266,146,90,407,649,2.002967740608672,18,1,0,734.7512493337669
9381,2973,479,204,285,474,174,183,482,129,79,126,521,9.089121074813914,12,0,0,3214.883224947751
4943,2593,504,306,84,116,288,79,360,75,95,373,189,3.3066632719469133,6,0,4,0.0
9059,2642,665,164,124,318,50,76,312,128,89,396,704,4.767929760842482,28,1,4,3438.9734844352674
6183,2611,373,162,156,183,170,194,199,156,95,152,99,7.109555621901129,29,0,0,1711.0384276405027
8947,2960,465,277,136,290,138,133,489,150,62,112,578,7.431650683812945,9,0,3,3133.580980809595
8565,958,446,107,207,490,69,87,118,162,48,250,354,0.3402998957832093,4,1,4,5259.744424030284
8462,2238,277,258,225,231,322,70,423,161,70,150,492,0.19453733518519867,6,0,4,3598.1185533183343
6216,1932,452,110,118,386,226,77,123,99,61,395,11,3.216699268252615,29,0,5,2086.725013530933
6136,1005,674,372,165,193,163,67,189,78,77,334,602,5.11583677974012,3,0,3,2214.798304260205
6318,2209,375,479,57,194,331,78,246,150,77,442,720,8.733799477344128,13,0,3,921.6453313619492
5782,1596,620,194,156,283,76,95,414,196,82,139,914,1.8095315728561923,11,0,0,1034.2143986539436
3990,583,771,254,156,231,237,66,416,153,87,405,969,3.726747240301136,0,0,4,0.0
7920,558,660,305,163,181,136,162,131,144,51,219,42,4.35397505563529,14,0,0,5190.49011679278
8558,1544,453,214,228,439,129,130,461,107,99,468,601,4.8770963324713605,0,1,6,3706.364796363455
5153,1981,719,478,59,395,229,131,144,191,76,128,903,7.048476715316127,13,0,1,0.0
9324,2704,306,186,77,459,104,91,331,174,84,173,691,9.09903051995111,22,1,6,3785.654594055416
9327,1852,370,411,213,211,296,140,229,192,60,217,742,1.2908222984613194,10,0,0,4615.480792134111
3225,2096,257,296,109,402,366,114,324,112,12,321,1,4.702035252406171,24,0,0,0.0
3776,1075,536,449,59,405,282,21,400,50,22,249,331,9.848277589653417,28,0,3,0.0
5837,1179,541,197,191,150,319,98,260,165,22,285,678,5.991473869089177,5,0,5,1691.4921005786148
8208,702,489,118,151,393,158,59,378,113,70,322,565,8.485933705192677,15,0,0,4773.411031807195
3687,1629,283,412,112,492,287,190,325,188,33,397,887,8.897293614248861,12,1,5,0.0
3529,817,316,115,278,288,356,67,205,58,29,122,679,0.7103961751720134,2,0,6,0.0
6442,1705,733,144,224,307,204,76,168,146,83,357,734,4.809293526584487,24,0,2,1477.3730645792732
8067,2138,418,254,246,248,217,31,307,167,96,305,156,9.618637964250016,8,0,6,3372.7571738813763
8031,2296,301,330,296,364,117,87,298,178,64,395,71,1.4925805961993033,28,0,6,3003.5090598003735
8518,905,655,256,105,471,314,198,236,59,44,474,270,1.884341665394994,11,0,0,4682.017910793438
5153,1178,725,212,183,380,284,93,343,190,87,401,25,5.060573483467323,16,0,3,961.4389096361979
4294,1770,465,476,271,212,88,48,476,160,89,459,431,1.3316976603771258,9,1,1,0.0
9094,2389,486,458,196,135,192,111,460,54,39,309,611,8.599011526916163,4,1,3,3927.386720496431
9974,2047,340,482,229,210,394,48,187,102,92,299,168,7.627830152406522,2,1,3,5358.786907360355
4526,2143,605,143,239,270,67,102,148,140,42,461,247,8.495704879602405,24,1,5,0.0
7774,1859,492,464,177,177,101,134,125,152,50,327,67,4.052228812095175,22,0,2,3811.6727038027293
5896,1945,230,464,226,436,271,126,323,95,75,302,764,6.469305773386629,3,1,1,619.3296771158443
6103,1334,370,209,127,127,342,160,382,138,58,465,625,3.270662444041469,4,1,2,1843.8702393408653
5440,2741,554,210,188,144,129,117,268,88,17,287,672,0.6316634280432232,24,1,5,0.0
7135,2855,404,322,95,460,230,65,438,137,93,435,139,7.748334320266844,27,1,1,1462.6841495546496
9803,2168,677,485,118,403,189,39,489,91,12,498,433,9.716773992631534,13,1,2,4178.845609800324
6802,2430,490,489,94,491,258,78,310,80,94,331,500,2.8595325623207932,15,0,0,1105.2880389876132
8201,780,310,364,144,241,384,139,206,120,74,402,202,2.8763344661338976,19,0,1,4911.824929996184
3844,2313,267,370,157,114,330,55,442,124,94,227,989,2.065422539782664,6,1,0,0.0
8839,1432,572,311,107,227,171,20,421,74,81,438,52,4.2658761805842635,4,1,2,4898.15176401656
9344,1107,395,413,209,266,260,109,416,181,11,415,748,3.757161491124595,16,0,4,4804.427340475764
3446,982,325,357,265,252,393,150,422,77,96,171,857,8.848770123484863,10,0,0,0.0
6915,1746,461,486,164,162,184,63,421,51,50,482,177,7.902752964243826,16,0,4,2423.2138229165726
6109,2272,354,346,59,158,226,79,304,75,62,372,541,8.80562301525812,21,1,4,1219.259999264301
4234,2664,780,154,190,302,88,150,323,121,84,348,739,9.194777509646128,17,0,3,0.0
9587,691,307,408,160,256,124,104,142,70,25,165,759,6.792411914071993,26,1,1,6330.866646179969
8446,2517,622,449,293,102,98,101,206,99,18,392,480,6.43336810757679,20,0,2,2915.22487439425
